Left_Elbow,Right_Elbow,Right_Knee,Left_Knee,Right_Shoulder,Left_Shoulder,Left_Hip,Right_Hip,label
179.34483703303914,182.5960271694973,173.82861509533282,181.27600395018652,68.04952088677038,132.7296417108682,44.76100500497256,171.11680941877546,5.0
191.09920815402336,192.0553384771644,180.84706504210027,188.893931988005,75.27229903479736,124.43935950533852,60.71847814688047,177.24664026844687,5.0
171.67415776585506,176.79214797774887,172.37196491468984,183.12107850901668,253.92384319150392,266.1241636254806,98.97719959184332,201.0639945713376,5.0
182.00161637651087,182.5898316464476,176.10969346016475,176.85102221408837,78.37567734807965,126.79047926502447,58.37218864201324,189.1391657394788,5.0
189.63865230339647,190.80606924437683,178.11934347423912,194.991506263918,79.91605789710613,110.72657041089288,72.57512574650491,207.67892166687167,5.0
189.55239920488825,195.612108981918,182.5639360106028,189.2524880026802,79.9439689450287,91.74616415118469,85.16644171432422,167.2188734620726,5.0
167.35968409232066,170.30851220399126,176.73131268123063,181.42779252198264,62.01295962394671,235.5649137059025,54.07353257143313,170.83296153726363,5.0
164.6260808069918,182.0522910865437,178.85650276124022,179.40990736712283,259.0982113792975,261.1351436550253,96.53462864804632,195.4318855073348,5.0
186.5386541195392,189.26704624414333,179.71200578779866,185.61057456595967,90.33667895172098,98.31056503457224,85.57685445222556,167.523939812654,5.0
168.75982358624898,170.1394360257443,173.34455977864735,174.74799401680116,69.50438798216811,235.686599085976,52.92175246941868,179.51171137498417,5.0
200.9818219110064,201.2839165992449,166.9981653115858,174.44313049454482,94.10968251506245,107.53857521833488,59.16699102923546,183.74290804417296,5.0
174.9793906950444,178.6312472408423,171.88681173668024,179.53886383670516,74.36094465596278,233.96152441208173,56.77539452068149,176.6181356619569,5.0
183.9461117035064,186.6073186933016,181.4724513115408,181.62438166695287,78.2128554450155,139.3242734253227,62.94874436260519,191.4856254219682,5.0
166.39652609906,169.26205131798295,175.89194343296074,177.06242220059238,78.00020853994177,248.95066283690264,66.370173406656,179.83429461778223,5.0
169.89529776175593,177.36190874544636,180.8502812734528,181.51065830774343,78.81820886022051,241.18126907183893,68.45092066454926,177.2680054090187,5.0
171.7143189762467,175.40247147181492,167.72486317218772,173.2561512691493,82.80598458807738,235.7108472575273,60.78124926134356,185.2068712789744,5.0
163.70632049592356,177.54106699299683,166.6005109849242,170.43063296915014,262.2167785239912,264.5499666945441,79.26489605046496,171.35553946831166,5.0
168.3128932959493,177.7082214182429,171.4709976370336,174.53558953282564,73.06177919782546,228.698125728036,56.34769506354613,188.0174900568654,5.0
189.07544373907552,192.71155452687267,178.52029851808658,180.5861696625335,82.60446131863422,94.87756868224658,85.67295358023893,168.5682335634289,5.0
186.62251044649256,186.99330947400009,177.53215975775788,183.1372786314249,63.49452363606176,137.21659438488047,40.10483434734188,157.99168774475007,5.0
181.76554102529937,198.8389555737876,180.0397606639482,184.5319661395576,78.65642511546851,116.19819892229476,64.03069504848933,192.1674227618592,5.0
176.93725203013142,179.54187628648046,172.94113067916783,181.78168328604505,79.48984272982997,227.6832778179375,56.57897504664092,164.99911923248564,5.0
186.4771723058794,190.76523358813293,178.62009685523597,188.72046870972991,70.51239570528755,123.67415596436165,58.04061479027379,211.19968624576768,5.0
185.4343050558855,187.93985691716992,187.1985968077958,192.09492780281383,71.32074696754613,123.24634073934436,72.24442893056235,187.7695866325252,5.0
174.36250170057224,180.8065743185295,168.41671455743707,175.82503668552675,243.39742421614363,258.79378836361326,102.95133860832657,202.9380134623974,5.0
163.6002442903078,168.48802683811715,173.1816346970349,176.2505112649076,247.78583118772085,267.5012097143487,75.63465642532272,165.48181890467825,5.0
146.94836839928593,177.1911779378262,176.60206526359897,181.1562886971639,12.804232948695455,117.0476430058404,57.88222508771232,191.45798489446332,5.0
140.19959392844282,150.51785965711875,110.99475402153108,111.28315169708456,51.3459732152001,57.27077256707985,43.03576022982951,43.25769951958301,6.0
172.78666383909157,174.01417311925718,106.98558918652344,110.10522242473203,44.6623328152548,44.8478785151351,59.18671209259448,61.05247795111734,6.0
163.5814699672667,164.8336735773409,242.19954078999584,244.8225642413313,68.52432467241096,291.0056418766665,40.85370722259567,41.80828894159068,6.0
168.49970841265514,170.9346022361928,109.19955302547947,113.49807615638778,42.61265017475365,43.68422068546389,60.3973072970152,61.00572129765362,6.0
160.74352672824023,161.23304222023282,239.2717655559944,242.25860396522177,65.22954650879186,290.6363707658619,37.27192078872989,41.63196505301757,6.0
160.60370295155613,200.5952143902503,81.56431221281883,91.51323152851138,53.8132624221235,56.75289091755592,24.23946052292213,28.246440661095,6.0
144.90857713467884,170.3400116005676,93.60809810561445,97.55359039428224,44.03723470334442,58.35559567934574,46.60497507488329,46.737612563196485,6.0
162.07814616100313,167.9361016035578,111.68326045309549,112.70971384604684,38.574719259810365,40.60223905567438,56.55544796009209,58.35126627274023,6.0
118.58449963647436,160.95379769487562,188.2305812815841,189.34202465202057,212.70567840714992,216.1910990679944,70.87113038517198,82.96794423387166,7.0
106.03664675543996,114.52593581412374,179.0498477042097,180.98282955235595,180.906682018892,182.33340156052853,45.47860070081315,46.76548618958264,7.0
202.5539582517104,261.6165265979779,165.23015838243924,167.81450216129372,149.9608439642467,163.79738713111374,57.093307109029055,64.24279407784194,7.0
90.98298264983396,232.4914987145436,175.88949175242468,178.41247777844973,143.63433098035657,147.2871936820565,74.15627492356593,75.95417404099156,7.0
100.39913491942325,228.54931718257856,175.49178572612163,178.0862055085466,164.96908696400033,175.88285718521743,53.53290370357441,59.4877826077446,7.0
